sentenceID,isConcordant,sentenceType,isPlausible,sentenceContent,sentenceLoop.thisRepN,sentenceLoop.thisTrialN,sentenceLoop.thisN,sentenceLoop.thisIndex,instr.started,instr.stopped,confirm.keys,confirm.rt,confirm.started,confirm.stopped,isNative.started,isNative.stopped,isNativeResp.keys,isNativeResp.rt,isNativeResp.started,isNativeResp.stopped,text.started,text.stopped,text_2.started,text_2.stopped,practice1Cross.started,practice1Cross.stopped,practice1Text.started,practice1Text.stopped,practice1Resp.keys,practice1Resp.rt,practice1Resp.started,practice1Resp.stopped,feedback1Text.started,feedback1Text.stopped,feedback1Blank.started,feedback1Blank.stopped,practice2Cross.started,practice2Cross.stopped,practice2Text.started,practice2Text.stopped,practice2Resp.keys,practice2Resp.rt,practice2Resp.started,practice2Resp.stopped,feedback2Text.started,feedback2Text.stopped,feedback2Blank.started,feedback2Blank.stopped,sentence.started,sentence.stopped,fixationCross.started,fixationCross.stopped,sentenceResp.keys,sentenceResp.rt,sentenceResp.started,sentenceResp.stopped,debriefText.started,debriefText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
14,True,transitive,False,The store shut the assistant.,0,53,53,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.80818000005092,None,238.81218950008042,239.8248410000233,n,1.7209798000985757,239.80818000005092,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
60,False,intransitive,False,The cook heated in the soup.,0,54,54,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.5608540000394,None,241.55948130006436,242.5608540000394,n,1.616541299968958,242.5608540000394,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
21,True,intransitive,True,The bomb exploded in the street.,0,55,55,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.1969078000402,None,244.20521310006734,245.21353320009075,y,1.5722632999531925,245.1969078000402,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
1,True,transitive,True,The teacher opened the box. ,0,56,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.79946420004126,None,246.80730030010454,247.8161307000555,y,1.1856681000208482,247.79946420004126,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
24,True,intransitive,False,The sun hardened in the concrete.,0,57,57,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0017829000717,None,249.00872340006754,250.01838730007876,n,1.4635471000801772,250.0017829000717,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
5,True,transitive,True,The waiter poured the wine.,0,58,58,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.4874665000243,None,251.49395270005334,252.50413580005988,y,2.305696600000374,252.4874665000243,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
35,False,transitive,True,The waves sank the boat.,0,59,59,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.82407110009808,None,254.82376870000735,255.82407110009808,y,1.4569911999860778,255.82407110009808,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
55,False,intransitive,True,The sugar dissolved in the milk.,0,60,60,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.3098999999929,None,257.31788760004565,258.3263892000541,y,1.683352200081572,258.3098999999929,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
10,True,transitive,False,The butter softened the heat.,0,61,61,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0126668000594,None,260.0164899000665,261.02933010004926,n,1.7723943000892177,261.0126668000594,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
50,False,intransitive,False,The teacher opened after a short while.,0,62,62,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.81556990009267,None,262.8212740001036,263.83222410001326,n,1.3456586999818683,263.81556990009267,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
27,True,intransitive,True,The cake crumbled in my hands.,0,63,63,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.16770860005636,None,265.1903232000768,266.20137640007306,y,2.137208699947223,266.16770860005636,None,,,,001,2021_Nov_25_1023,sentPlausibility,2021.2.3,60.04311097439041,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.33733890007716,None,,,,,,,
